TYPE	NHEJ	MMEJ
cb4608a7-6aec-4cba-b20f-489e214c9dbd	2	2
cba4de91-cce7-4edc-8450-d0a52c959586	1	6
cc7af465-22ed-485d-a78c-282b840bf7c9	3	7
d05ea63c-86a3-463a-a790-2edaa74b4da7	4	19
d1804679-e728-4597-ac69-49554c087b9e	2	3
d333b55b-8bac-4a99-9d23-3cc0c25057bf	2	4
d5796835-d6cd-427e-a398-5fbef88b0648	1	8
da1ed4b9-f428-48aa-834d-1d9673999044	0	4
db2a1df8-487d-4dad-a347-5c5ed539d5ad	5	2
ded2689b-8e37-480c-b37c-acc538e54ddf	3	4
e1df938f-1f23-4291-98ef-13db6debb796	0	6
e5193d7e-e8b7-4098-bf98-8b3a62781d13	2	4
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	6	16
e7048a93-a1ed-4cdc-a1ab-fa507408ca77	0	3
ec77847e-48fd-4ba5-bc3e-3cd1b149b552	1	23
ecfe388a-99f5-44b9-9226-a6ae6d892538	1	5
ef002c3d-358f-4fc0-98f3-2f8b89de4374	1	5
efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643	1	2
efc39172-083c-4297-b922-3f58df781332	0	6
f283ed80-8302-4f26-99ed-ea20d101289d	0	1
f4e673a9-5b85-46e7-bcac-2ce6e1026896	2	2
f94c4f69-8119-4eaf-97c1-5106890c14d4	0	1
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	0	0
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	2	4
fe96d91c-3686-4125-af71-b8703a011ad4	1	6
ffe4bb51-e98a-41a7-a4e1-c3970386889c	0	6
