TYPE	NHEJ	MMEJ
b68f18e1-0117-420c-9405-e8d3a1e8caff	0	1
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	1	2
ba5667da-7688-4931-bdb7-d65f391caf60	0	1
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	0	0
bf24366f-fd91-4d84-8b3d-eed80064250d	0	2
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	0	1
c6224ab0-74f5-4f0a-9fe0-c083f806c853	0	2
c955387a-16e5-447c-8e69-e4c04a9861d5	0	1
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	0	2
cb89cea8-f78e-4024-97c2-8f24debee1bc	0	0
cc39b534-5ba1-4ea0-956b-676f6732beec	0	4
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	0	1
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	0	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	0	0
ce6154e9-3f3a-442f-a608-35e1bab66927	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	0	0
d17c2123-d262-43f4-9d06-3547f991cde7	0	0
d5f92ce6-796f-480d-bf98-e1080a279207	0	0
d609ce92-9edd-4286-bd5f-b93304cae9a2	0	0
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	0	1
dccddb92-bb26-4dc9-a935-2320d089a54a	0	1
e23462f2-cb86-4a3e-8521-221f4bec247c	0	1
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d	0	1
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9	0	0
e9d607e8-41c3-4210-870b-a9ab9b1d1c8c	0	2
ea121956-77f5-4da3-ab15-0b825469eafe	2	3
ed1f5a41-921f-469a-bc04-306a5435e067	0	0
ed46bb2e-97e3-4914-a086-de80e00d6ee8	0	0
edc070db-b768-478f-ae75-4c4012bdc3fe	0	1
ef6c8783-fdf1-4014-9fbc-faa0dd7ea463	6	8
f15989a1-e820-4879-a535-438277acad49	0	0
f663ff15-c8d3-4bff-8bf9-bf8e983579e0	0	0
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9	0	2
