TYPE	NHEJ	MMEJ
68054218-c623-11e3-bf01-24c6515278c0	4	35
683eccb4-c622-11e3-bf01-24c6515278c0	1	9
69f37546-c622-11e3-bf01-24c6515278c0	8	14
6baee028-c622-11e3-bf01-24c6515278c0	10	16
6d9d7ffc-c622-11e3-bf01-24c6515278c0	3	10
6e26f98e-c623-11e3-bf01-24c6515278c0	0	5
6ec4456e-c622-11e3-bf01-24c6515278c0	5	5
6f395380-c623-11e3-bf01-24c6515278c0	22	21
712e5f3c-c623-11e3-bf01-24c6515278c0	0	2
7260f57c-c623-11e3-bf01-24c6515278c0	5	20
73afad06-c623-11e3-bf01-24c6515278c0	13	23
74ec279a-c622-11e3-bf01-24c6515278c0	2	2
7512b38c-c623-11e3-bf01-24c6515278c0	0	2
764ded9e-c622-11e3-bf01-24c6515278c0	1	0
78bc2608-c623-11e3-bf01-24c6515278c0	0	8
78bc4dfa-c622-11e3-bf01-24c6515278c0	0	11
79b23f34-c623-11e3-bf01-24c6515278c0	0	4
7ae510f8-c622-11e3-bf01-24c6515278c0	3	6
7ae872a6-c623-11e3-bf01-24c6515278c0	1	71
7bdcb78a-c623-11e3-bf01-24c6515278c0	0	5
7c405ca0-c622-11e3-bf01-24c6515278c0	7	13
7cd7fe38-c623-11e3-bf01-24c6515278c0	3	130
7d38018a-c622-11e3-bf01-24c6515278c0	15	23
7df3a542-c623-11e3-bf01-24c6515278c0	4	7
7eac4710-c622-11e3-bf01-24c6515278c0	12	10
7f795952-c623-11e3-bf01-24c6515278c0	4	15
7fba5aac-c622-11e3-bf01-24c6515278c0	3	4
80ab6c08-c622-11e3-bf01-24c6515278c0	0	8
82aefe8e-c622-11e3-bf01-24c6515278c0	4	12
83d57c5c-c622-11e3-bf01-24c6515278c0	5	9
850389d4-c622-11e3-bf01-24c6515278c0	3	26
8659a35e-c622-11e3-bf01-24c6515278c0	2	4
87671312-c622-11e3-bf01-24c6515278c0	25	26
88d82a42-c622-11e3-bf01-24c6515278c0	8	18
8a6d6b2e-c622-11e3-bf01-24c6515278c0	2	1
8c5f9574-c622-11e3-bf01-24c6515278c0	2	15
8d7592e2-c622-11e3-bf01-24c6515278c0	7	10
8eb90ea4-c622-11e3-bf01-24c6515278c0	4	9
8fd5e62c-c622-11e3-bf01-24c6515278c0	0	7
917564e4-c622-11e3-bf01-24c6515278c0	1	19
9321341c-c622-11e3-bf01-24c6515278c0	2	5
94431626-c622-11e3-bf01-24c6515278c0	2	5
9563a264-c622-11e3-bf01-24c6515278c0	4	39
96abdbc8-c622-11e3-bf01-24c6515278c0	5	3
97a6f44a-c622-11e3-bf01-24c6515278c0	0	3
98d27916-c622-11e3-bf01-24c6515278c0	15	31
99bdc3da-c622-11e3-bf01-24c6515278c0	5	4
9aac83e4-c622-11e3-bf01-24c6515278c0	7	9
9ba2c970-c622-11e3-bf01-24c6515278c0	9	12
9db994a0-c622-11e3-bf01-24c6515278c0	4	12
9ec31146-c622-11e3-bf01-24c6515278c0	6	9
9fba5db6-c622-11e3-bf01-24c6515278c0	5	9
a1a75f66-c622-11e3-bf01-24c6515278c0	5	12
a2a67c8a-c622-11e3-bf01-24c6515278c0	4	9
a3914a6c-c622-11e3-bf01-24c6515278c0	7	8
a4ca18dc-c622-11e3-bf01-24c6515278c0	9	20
a612b654-c622-11e3-bf01-24c6515278c0	3	3
a7314730-c622-11e3-bf01-24c6515278c0	3	8
a846f5e8-c622-11e3-bf01-24c6515278c0	6	1
a94d63fa-c622-11e3-bf01-24c6515278c0	0	10
aabddb20-c622-11e3-bf01-24c6515278c0	0	6
abbbe65c-c622-11e3-bf01-24c6515278c0	6	6
aced586c-c622-11e3-bf01-24c6515278c0	0	5
adfbba82-c622-11e3-bf01-24c6515278c0	1	3
af2cbdb6-c622-11e3-bf01-24c6515278c0	1	5
b070af2a-c622-11e3-bf01-24c6515278c0	2	11
b1f19de6-c622-11e3-bf01-24c6515278c0	4	7
b32449c0-c622-11e3-bf01-24c6515278c0	0	8
b421b9ca-c622-11e3-bf01-24c6515278c0	11	12
b55751c4-c622-11e3-bf01-24c6515278c0	0	4
b67208c4-c622-11e3-bf01-24c6515278c0	0	2
b77543e4-c622-11e3-bf01-24c6515278c0	8	41
b86655a4-c622-11e3-bf01-24c6515278c0	1	11
b994762c-c622-11e3-bf01-24c6515278c0	8	11
ba940092-c622-11e3-bf01-24c6515278c0	2	4
bba106ce-c622-11e3-bf01-24c6515278c0	2	6
bcc74a5e-c622-11e3-bf01-24c6515278c0	1	1
bdeeb1a6-c622-11e3-bf01-24c6515278c0	0	4
bef21282-c622-11e3-bf01-24c6515278c0	7	8
c021b61c-c622-11e3-bf01-24c6515278c0	2	0
c271b7d2-c622-11e3-bf01-24c6515278c0	1	35
c488a170-c622-11e3-bf01-24c6515278c0	3	4
c5ad7238-c622-11e3-bf01-24c6515278c0	5	8
c7d798b8-c622-11e3-bf01-24c6515278c0	6	21
c906a13e-c622-11e3-bf01-24c6515278c0	5	2
ca5ded1c-c622-11e3-bf01-24c6515278c0	4	8
cb86fbb6-c622-11e3-bf01-24c6515278c0	4	7
cc792058-c622-11e3-bf01-24c6515278c0	6	31
cdcc04fc-c622-11e3-bf01-24c6515278c0	5	21
cf2d34c4-c622-11e3-bf01-24c6515278c0	39	62
d0469256-c622-11e3-bf01-24c6515278c0	8	14
d182b67c-c622-11e3-bf01-24c6515278c0	1	4
d2b7bb0a-c622-11e3-bf01-24c6515278c0	7	16
d3ad5b5a-c622-11e3-bf01-24c6515278c0	4	6
d4c9e5c6-c622-11e3-bf01-24c6515278c0	12	20
d60f880a-c622-11e3-bf01-24c6515278c0	8	15
d7578910-c622-11e3-bf01-24c6515278c0	14	14
d876d576-c622-11e3-bf01-24c6515278c0	10	9
da5b9926-c622-11e3-bf01-24c6515278c0	5	2
dbfa4e8a-c622-11e3-bf01-24c6515278c0	0	53
dd2e7b3c-c622-11e3-bf01-24c6515278c0	2	8
de4f520c-c622-11e3-bf01-24c6515278c0	2	6
df9f8c80-c622-11e3-bf01-24c6515278c0	0	1
e127e9e4-c622-11e3-bf01-24c6515278c0	9	10
e23c591e-c622-11e3-bf01-24c6515278c0	0	1
e4fd1b3e-c622-11e3-bf01-24c6515278c0	2	2
e64e9f76-c622-11e3-bf01-24c6515278c0	2	10
e75fbf08-c622-11e3-bf01-24c6515278c0	7	17
e88397a6-c622-11e3-bf01-24c6515278c0	1	17
e99ccc0c-c622-11e3-bf01-24c6515278c0	8	10
eb588266-c622-11e3-bf01-24c6515278c0	5	19
ec5e2990-c622-11e3-bf01-24c6515278c0	1	4
ed52e836-c622-11e3-bf01-24c6515278c0	0	2
ee7b8074-c622-11e3-bf01-24c6515278c0	1	2
ef78f09c-c622-11e3-bf01-24c6515278c0	3	24
f064f762-c622-11e3-bf01-24c6515278c0	0	4
f181848a-c622-11e3-bf01-24c6515278c0	2	6
f2b2111c-c622-11e3-bf01-24c6515278c0	14	18
f410b432-c622-11e3-bf01-24c6515278c0	7	12
f4f48342-c622-11e3-bf01-24c6515278c0	2	12
f61e794e-c622-11e3-bf01-24c6515278c0	5	8
f755e9b4-c622-11e3-bf01-24c6515278c0	5	5
f8733b80-c622-11e3-bf01-24c6515278c0	0	7
f9718c44-c622-11e3-bf01-24c6515278c0	2	4
fabf1f6c-c622-11e3-bf01-24c6515278c0	4	12
fbd899a0-c622-11e3-bf01-24c6515278c0	16	19
fdf9a814-c622-11e3-bf01-24c6515278c0	1	2
