TYPE	NHEJ	MMEJ
68054218-c623-11e3-bf01-24c6515278c0	2	13
683eccb4-c622-11e3-bf01-24c6515278c0	10	10
69f37546-c622-11e3-bf01-24c6515278c0	4	13
6baee028-c622-11e3-bf01-24c6515278c0	12	42
6d9d7ffc-c622-11e3-bf01-24c6515278c0	3	10
6e26f98e-c623-11e3-bf01-24c6515278c0	1	6
6ec4456e-c622-11e3-bf01-24c6515278c0	3	10
6f395380-c623-11e3-bf01-24c6515278c0	8	13
712e5f3c-c623-11e3-bf01-24c6515278c0	0	1
7260f57c-c623-11e3-bf01-24c6515278c0	3	10
73afad06-c623-11e3-bf01-24c6515278c0	8	9
74ec279a-c622-11e3-bf01-24c6515278c0	4	5
7512b38c-c623-11e3-bf01-24c6515278c0	0	4
764ded9e-c622-11e3-bf01-24c6515278c0	6	5
78bc2608-c623-11e3-bf01-24c6515278c0	2	1
78bc4dfa-c622-11e3-bf01-24c6515278c0	1	4
79b23f34-c623-11e3-bf01-24c6515278c0	2	2
7ae510f8-c622-11e3-bf01-24c6515278c0	1	8
7ae872a6-c623-11e3-bf01-24c6515278c0	1	9
7bdcb78a-c623-11e3-bf01-24c6515278c0	0	3
7c405ca0-c622-11e3-bf01-24c6515278c0	13	8
7cd7fe38-c623-11e3-bf01-24c6515278c0	1	20
7d38018a-c622-11e3-bf01-24c6515278c0	11	19
7df3a542-c623-11e3-bf01-24c6515278c0	5	13
7eac4710-c622-11e3-bf01-24c6515278c0	2	12
7f795952-c623-11e3-bf01-24c6515278c0	10	8
7fba5aac-c622-11e3-bf01-24c6515278c0	3	6
80ab6c08-c622-11e3-bf01-24c6515278c0	0	7
82aefe8e-c622-11e3-bf01-24c6515278c0	4	7
83d57c5c-c622-11e3-bf01-24c6515278c0	3	6
850389d4-c622-11e3-bf01-24c6515278c0	12	12
8659a35e-c622-11e3-bf01-24c6515278c0	3	5
87671312-c622-11e3-bf01-24c6515278c0	11	19
88d82a42-c622-11e3-bf01-24c6515278c0	1	9
8a6d6b2e-c622-11e3-bf01-24c6515278c0	4	8
8c5f9574-c622-11e3-bf01-24c6515278c0	7	9
8d7592e2-c622-11e3-bf01-24c6515278c0	10	6
8eb90ea4-c622-11e3-bf01-24c6515278c0	3	6
8fd5e62c-c622-11e3-bf01-24c6515278c0	4	8
917564e4-c622-11e3-bf01-24c6515278c0	1	4
9321341c-c622-11e3-bf01-24c6515278c0	2	2
94431626-c622-11e3-bf01-24c6515278c0	5	5
9563a264-c622-11e3-bf01-24c6515278c0	1	11
96abdbc8-c622-11e3-bf01-24c6515278c0	4	10
97a6f44a-c622-11e3-bf01-24c6515278c0	1	3
98d27916-c622-11e3-bf01-24c6515278c0	8	4
99bdc3da-c622-11e3-bf01-24c6515278c0	3	6
9aac83e4-c622-11e3-bf01-24c6515278c0	3	6
9ba2c970-c622-11e3-bf01-24c6515278c0	6	11
9db994a0-c622-11e3-bf01-24c6515278c0	4	7
9ec31146-c622-11e3-bf01-24c6515278c0	11	10
9fba5db6-c622-11e3-bf01-24c6515278c0	6	9
a1a75f66-c622-11e3-bf01-24c6515278c0	2	24
a2a67c8a-c622-11e3-bf01-24c6515278c0	4	4
a3914a6c-c622-11e3-bf01-24c6515278c0	4	9
a4ca18dc-c622-11e3-bf01-24c6515278c0	13	21
a612b654-c622-11e3-bf01-24c6515278c0	2	1
a7314730-c622-11e3-bf01-24c6515278c0	9	10
a846f5e8-c622-11e3-bf01-24c6515278c0	2	6
a94d63fa-c622-11e3-bf01-24c6515278c0	8	22
aabddb20-c622-11e3-bf01-24c6515278c0	1	2
abbbe65c-c622-11e3-bf01-24c6515278c0	2	5
aced586c-c622-11e3-bf01-24c6515278c0	0	1
adfbba82-c622-11e3-bf01-24c6515278c0	2	4
af2cbdb6-c622-11e3-bf01-24c6515278c0	2	5
b070af2a-c622-11e3-bf01-24c6515278c0	4	6
b1f19de6-c622-11e3-bf01-24c6515278c0	6	9
b32449c0-c622-11e3-bf01-24c6515278c0	8	7
b421b9ca-c622-11e3-bf01-24c6515278c0	13	67
b55751c4-c622-11e3-bf01-24c6515278c0	4	7
b67208c4-c622-11e3-bf01-24c6515278c0	4	3
b77543e4-c622-11e3-bf01-24c6515278c0	1	6
b86655a4-c622-11e3-bf01-24c6515278c0	1	10
b994762c-c622-11e3-bf01-24c6515278c0	4	9
ba940092-c622-11e3-bf01-24c6515278c0	2	6
bba106ce-c622-11e3-bf01-24c6515278c0	3	5
bcc74a5e-c622-11e3-bf01-24c6515278c0	5	6
bdeeb1a6-c622-11e3-bf01-24c6515278c0	0	5
bef21282-c622-11e3-bf01-24c6515278c0	5	12
c021b61c-c622-11e3-bf01-24c6515278c0	2	4
c271b7d2-c622-11e3-bf01-24c6515278c0	1	7
c488a170-c622-11e3-bf01-24c6515278c0	6	3
c5ad7238-c622-11e3-bf01-24c6515278c0	6	11
c7d798b8-c622-11e3-bf01-24c6515278c0	8	13
c906a13e-c622-11e3-bf01-24c6515278c0	4	11
ca5ded1c-c622-11e3-bf01-24c6515278c0	5	11
cb86fbb6-c622-11e3-bf01-24c6515278c0	4	8
cc792058-c622-11e3-bf01-24c6515278c0	3	8
cdcc04fc-c622-11e3-bf01-24c6515278c0	8	9
cf2d34c4-c622-11e3-bf01-24c6515278c0	14	65
d0469256-c622-11e3-bf01-24c6515278c0	8	11
d182b67c-c622-11e3-bf01-24c6515278c0	2	3
d2b7bb0a-c622-11e3-bf01-24c6515278c0	6	10
d3ad5b5a-c622-11e3-bf01-24c6515278c0	2	5
d4c9e5c6-c622-11e3-bf01-24c6515278c0	4	16
d60f880a-c622-11e3-bf01-24c6515278c0	16	25
d7578910-c622-11e3-bf01-24c6515278c0	4	5
d876d576-c622-11e3-bf01-24c6515278c0	4	12
da5b9926-c622-11e3-bf01-24c6515278c0	2	5
dbfa4e8a-c622-11e3-bf01-24c6515278c0	3	5
dd2e7b3c-c622-11e3-bf01-24c6515278c0	4	6
de4f520c-c622-11e3-bf01-24c6515278c0	4	6
df9f8c80-c622-11e3-bf01-24c6515278c0	0	1
e127e9e4-c622-11e3-bf01-24c6515278c0	6	10
e23c591e-c622-11e3-bf01-24c6515278c0	5	2
e4fd1b3e-c622-11e3-bf01-24c6515278c0	0	2
e64e9f76-c622-11e3-bf01-24c6515278c0	3	14
e75fbf08-c622-11e3-bf01-24c6515278c0	3	10
e88397a6-c622-11e3-bf01-24c6515278c0	0	3
e99ccc0c-c622-11e3-bf01-24c6515278c0	3	7
eb588266-c622-11e3-bf01-24c6515278c0	7	10
ec5e2990-c622-11e3-bf01-24c6515278c0	4	7
ed52e836-c622-11e3-bf01-24c6515278c0	0	0
ee7b8074-c622-11e3-bf01-24c6515278c0	4	6
ef78f09c-c622-11e3-bf01-24c6515278c0	3	10
f064f762-c622-11e3-bf01-24c6515278c0	3	3
f181848a-c622-11e3-bf01-24c6515278c0	3	11
f2b2111c-c622-11e3-bf01-24c6515278c0	5	17
f410b432-c622-11e3-bf01-24c6515278c0	2	10
f4f48342-c622-11e3-bf01-24c6515278c0	2	5
f61e794e-c622-11e3-bf01-24c6515278c0	1	9
f755e9b4-c622-11e3-bf01-24c6515278c0	2	7
f8733b80-c622-11e3-bf01-24c6515278c0	4	3
f9718c44-c622-11e3-bf01-24c6515278c0	4	13
fabf1f6c-c622-11e3-bf01-24c6515278c0	4	14
fbd899a0-c622-11e3-bf01-24c6515278c0	9	11
fdf9a814-c622-11e3-bf01-24c6515278c0	2	2
