TYPE	NHEJ	MMEJ
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	7	3
1d325d84-a3a0-4802-9842-76cb21cecb1c	6	2
34ab4c57-5240-4af7-a329-a5ab55934fd4	8	5
49ad3c8d-88cd-43cd-a273-1623fe2aec0b	7	8
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19	8	7
c2aafb9c-230a-43df-9a43-b34aa145a7bd	11	11
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	9	6
d926a39f-d057-4e78-8907-b74f52157d99	3	6
e053d377-e4f2-4aee-af7d-e61605e0f4f5	5	7
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	6	5
f4baf913-c4ac-46f3-83b6-306b9182207d	4	8
