TYPE	NHEJ	MMEJ
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	9	8
1d325d84-a3a0-4802-9842-76cb21cecb1c	7	3
34ab4c57-5240-4af7-a329-a5ab55934fd4	7	10
49ad3c8d-88cd-43cd-a273-1623fe2aec0b	12	6
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19	9	7
c2aafb9c-230a-43df-9a43-b34aa145a7bd	11	12
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	7	7
d926a39f-d057-4e78-8907-b74f52157d99	8	7
e053d377-e4f2-4aee-af7d-e61605e0f4f5	11	7
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	7	3
f4baf913-c4ac-46f3-83b6-306b9182207d	5	7
